9111:10493,1109,194,4536,62,88229,407,356,1240,10046
9122:7865,97320,17043,100379,49967,102305,58906,17,122893,62784
9128:1162,98363,654,58,616,8,29,84,6809,866
9135:97414,98764,93443,96245,120464,122841,63284,25215,120080,21079
9141:1527,3107,1352,2880,61569,59866,70357,91827,21287,189
9152:5567,35521,743,35352,302,53816,76,32551,616,38278
9155:117063,44115,97483,3347,774,2938,1474,13762,3224,26202
9157:55259,107533,87952,53110,33980,12868,100504,76645,120785,33508
9158:93890,113376,79716,94279,34543,115489,118909,3131,252,3717
9159:17,16572,68335,4910,110690,61872,45472,59564,73182,107829
9160:189,1527,3107,2880,10041,4825,3172,39901,38075,121651
9161:22781,59029,117802,719,93629,85234,39061,76,17786,84089
9171:30417,97138,511,47713,105938,82085,60253,72112,79785,749
9173:39848,302,970,90120,245,10011,118617,103852,28131,25828
9200:27182,4621,14671,52378,3787,70182,27781,30734,14628,45041
9224:60036,34712,19776,54996,28544,79788,49417,71156,49180,42210
9225:20933,71228,1077,66695,88278,74953,51616,114705,57377,46884
9233:90613,42657,22776,15373,21795,6383,18708,1930,24703,13419
9236:90677,50555,76349,102889,70596,115682,68174,315,27042,113374
9237:48110,6873,65,96474,74904,102207,1362,99701,37181,69073
9238:79984,86041,9610,85028,69451,47801,89144,72559,36939,79073
9245:45849,2868,62574,302,29,239,1476,1362,6541,1866
9249:88624,7190,47351,26426,52582,73198,15290,112421,8,17
9256:89714,17746,96051,302,27322,11713,654,55685,82748,114755
9276:4589,120,1467,61573,1159,4965,56792,55337,53301,62485
9288:27297,92009,44182,102295,6860,654,27133,63304,22859,99373
9290:8322,24933,13077,30815,16965,4409,37112,46318,18743,31597
9291:5004,23145,616,302,230,654,58,31996,8,53660
9310:17,302,616,654,46825,92604,60936,105319,22460,38391
9312:15017,98864,75481,101344,302,654,616,58,84,542
9313:17,50961,36244,21788,2889,10441,39243,92868,654,302
9331:85508,52132,64240,3146,69121,17380,4875,31585,12565,5545
9333:62433,7334,3039,8,353,203,245,4268,95159,4993
9350:1161,17,36606,44247,96703,51385,115081,7624,27424,48461
9357:9760,83385,80021,986,7585,8,1119,262,4275,21681
9359:6883,302,654,58,616,39261,1562,113806,113909,69036
9364:5389,111493,31120,65473,17,42971,33005,97107,1645,302
9368:103953,5066,9767,38319,29158,226,4702,199,81,70
9369:36953,94856,95729,107346,168,57235,71364,719,54335,119642
9371:9776,7016,302,654,1119,58,616,2162,518,76
9381:1913,30791,27663,109719,111903,63554,22856,22507,5214,26519
9389:322,650,6,7560,63225,2939,7194,18077,45970,17
9394:654,87034,825,48531,36020,58651,110864,50658,616,84
9400:102603,82687,49754,17,115873,58,302,38587,91408,58795
9402:17,669,866,302,76,224,654,58,81,616
9420:302,111966,654,58,616,11740,84,76,8,18867
9431:76887,14496,81611,70613,61811,815,22004,65526,100314,104657
9432:17,8304,39788,28623,24736,81647,41017,81954,302,654
9433:118575,102438,77882,71022,4447,840,157,25107,15583,36494
9437:53318,10048,18168,63439,61763,94015,5613,76,64165,14890
9442:986,3819,40871,115259,84380,65784,74182,24646,31584,226
9443:71655,60307,97479,118717,96775,26666,6619,91327,113720,302
9451:64974,73311,109236,302,58,616,29,84,650,301
9473:22777,42455,28416,40825,29335,4755,83760,103667,91092,64216
9474:17,669,866,302,76,224,654,58,81,616
9486:22008,2073,28752,3509,3131,14047,8213,45,78501,162
9487:483,43062,14515,94175,17,108065,654,302,1102,84
9489:30353,14799,92124,50790,101924,17,83929,54602,85102,102265
9494:90396,93278,840,93484,84163,3196,2548,105511,22943,81363
9498:17,669,866,302,76,224,654,58,81,616
9499:96474,6897,101448,73232,25367,44484,44369,53845,120867,76221
9500:76,17,736,96,901,986,30069,40,97,616
9507:6446,83691,58254,94103,23596,14647,53415,38690,1617,12597
9514:9961,36401,63098,1989,23317,97268,62652,19244,6674,48270
9525:27363,518,44115,97483,17,1119,302,1187,8,84
9528:542,108919,26783,88185,70729,27690,101972,353,27474,17
9531:262,35368,33574,18632,7211,6921,82254,1851,5663,77264
9535:41039,21843,40558,17853,3054,32096,27049,3477,698,4
9538:79499,53001,89697,37357,17,3404,63912,8878,92743,32345
9541:29477,70330,17,518,901,962,669,899,2268,1119
9553:16056,2579,7240,873,1205,546,2254,245,5000,1109
9568:23113,58356,52391,84100,40807,25345,7334,12861,9435,8867
9570:39966,111275,56495,78625,373,77810,107142,12752,17017,49166
9571:106124,11626,60209,45156,103857,82229,108134,61791,9566,55431
9573:119835,17853,4,10048,9323,7429,13555,11358,7450,698
9576:17,669,866,302,76,224,654,58,81,616
9580:4072,1844,78839,80904,34466,50628,17,3900,93842,72992
9590:17,27686,104417,302,58,29,518,650,542,354
9593:79508,53215,72057,14066,4444,1348,54132,654,302,8
9606:41142,5254,21465,122092,4791,62672,61800,26257,14968,26334
9612:322,3431,37942,302,56578,118920,58,616,47285,29
9613:96495,44965,72760,30176,43701,86761,113635,117926,117570,1266
9614:17,302,616,58,29,84,224,650,518,1102
9630:90095,40047,25060,73356,23337,719,14498,5480,76,43143
9665:17,58,84,29,8,650,46172,736,66927,83074
9666:398,11644,12304,29094,50391,114181,33576,96008,69388,97337
9668:9289,73450,108344,18451,73850,17,302,8,189,2953
9680:51306,55771,62887,119370,17,302,10959,654,48353,52393
9685:75235,14626,8509,17626,23067,37890,61906,10182,29293,117974
9693:78424,17,302,654,58,29,616,100582,53915,9789
9694:93718,32479,107114,109380,64527,56363,23184,120247,64638,54387
9696:86425,109730,83060,924,31527,31496,39357,61173,115630,59222
9711:6720,6432,36868,1930,80668,27741,31969,4386,238,55516
9722:8651,57683,78473,40463,71470,6566,17,31821,61520,19493
9727:39860,40860,17152,106934,90676,50463,38713,58835,68947,67350
9742:1348,54132,17,48886,5276,91773,9626,31124,14585,9415
9745:4563,17,83987,58,654,30026,119957,89694,84,59983
9752:8066,2139,1784,1446,535,2717,13371,931,98,28950
9753:17,1119,81350,48027,4420,6945,302,84,947,70
9755:11938,19358,69008,92208,71560,57578,12802,123175,6780,77686
9757:111538,75402,98501,59623,48361,12218,23599,17,70,9682
9786:42330,18963,99782,107349,8706,88623,302,654,361,74619
9808:85969,100891,27460,9354,42359,64,57566,11015,38216,81
9810:23398,5253,37375,1122,33683,33720,1406,9448,45162,2744
9812:7760,27133,63304,22859,99373,98069,87028,38561,123266,35842
9813:55244,9212,17,84965,80109,51970,98863,93703,931,33619
9818:17,669,866,302,76,224,654,58,81,616
9820:85490,422,97455,94043,30472,4268,42414,10368,122195,91056
9824:19810,113618,40462,110542,83858,81861,3187,61223,10351,27042
9827:17,109344,111116,59058,51274,33303,108119,53925,85464,51380
9831:49263,103967,168,25395,574,719,59307,35810,36836,984
9834:82001,63151,68000,97367,17,616,302,8,58,654
9837:17,654,79217,69670,43722,82574,21151,79993,96881,84490
9839:53269,698,76,22093,385,40,749,802,61029,22272
9840:11991,10365,4487,226,673,13178,17,4268,60127,353
9864:190,9387,47505,3,99303,118231,28333,95430,15,17
9879:84036,63913,2097,42086,1945,26405,17,983,12202,109531
9890:17,302,654,58,1240,84,7690,29,8,650
9891:654,58,616,8,29,60363,46825,92604,60936,105319
9892:93411,79285,67761,12165,45541,27060,72026,58461,23696,17
9896:118600,43061,1827,17,65984,616,302,245,8,654
9899:74859,102315,11435,23516,38420,48249,1592,15695,83413,57714
9900:38979,1348,33752,106715,17,542,73197,84295,34565,74577
9911:7744,34320,53026,17,24425,7608,2582,37591,32604,18414
9926:64732,17248,302,654,84,58,76,8,70,29
9927:118532,650,518,564,138,1102,508,736,356,226
9929:12428,32600,302,654,18040,29857,54360,50399,76,616
9944:65121,44984,29819,39547,110684,100579,107205,113412,59127,116035
9945:75770,115021,52979,96519,90264,32370,36436,5123,36508,7146
9946:73131,77993,17812,36400,14403,116797,19489,77209,121181,49433
9961:63691,91460,122379,19621,63653,58740,2178,18536,647,86476
9984:29024,83205,112549,31085,42520,97297,81154,103720,45073,46837
10030:363,12873,31165,302,41777,50999,80607,654,616,104585
10040:52042,27967,25178,37620,61057,5690,112039,97533,78160,106848
10050:6905,5061,17,719,14955,138,6379,1446,63052,2852
10051:409,120907,89602,99170,93579,35144,40465,56594,8682,4257
10073:10735,96429,94466,17949,28625,17,46496,116008,58,459
10078:17,669,866,302,76,224,654,58,81,616
10082:69021,76123,20401,105243,60114,53162,105234,34146,33696,49770
10084:10662,60464,91352,301,226,2579,302,58,1295,70
10086:47246,90280,24012,8683,9789,17790,93265,45592,7318,68677
10088:108077,101463,16917,72127,34959,41309,85620,17718,30550,25177
10090:53761,113265,37842,890,68709,2139,40,86445,62481,117414
10110:67471,97107,302,616,654,58,2933,84,21019,8
10111:21474,97196,17,10703,14237,76,508,564,88880,27003
10115:17975,108069,10171,8,9581,182,2162,518,2097,109
10117:106261,17,32,322,656,1136,1180,6708,6759,5961
10130:92323,21744,41024,17733,15750,7703,95081,51756,8431,52189
10132:10985,9654,49026,13228,78067,40177,57248,102615,66204,95390
10133:9289,138,3610,224,698,704,3137,13966,500,361
10136:53334,39672,108021,37959,96346,107133,58305,9722,18220,45496
10140:72653,31373,402,26316,12484,27583,17,787,302,654
10148:45461,73762,31273,62820,16568,29004,14498,25691,107033,43143
10155:356,8213,5303,89794,1410,5582,102332,72375,122098,19890
10156:115131,14435,41529,20747,93386,80321,85403,69211,12732,108296
10194:29650,116680,111729,79973,107636,23973,3039,69262,77403,302
10196:325,84266,44239,34013,117116,111579,72112,79785,302,3931
10200:2403,970,1524,3506,88634,86638,81014,17,245,4487
10210:86823,20676,113723,97403,44660,81145,63061,34185,17198,47756
10233:120587,78503,65269,58227,33833,26628,13411,53668,76230,118978
10235:77615,3282,62612,47566,46408,52498,55429,3060,87474,6320
10236:65107,22103,49680,115745,33195,115685,21524,605,2377,49842
10237:17,302,654,8,58,616,518,354,101,29
10249:138,273,656,2013,1462,58,76,289,554,1891
10254:285,17,101192,25964,2030,112928,39051,11026,48685,122315
10267:29,616,8,89867,16442,87534,83476,518,1187,96799
10275:108124,29266,93727,47577,25450,6616,30808,22110,12781,14670
10276:454,74510,59803,302,654,616,58,34869,4228,89661
10279:16391,53496,486,60243,55406,105987,94587,49644,46691,86859
10302:285,3234,239,2030,726,486,495,1567,395,1937
10303:82899,92545,94224,50979,72700,10968,89570,9891,105934,22218
10304:29798,3968,32239,193,925,162,5604,656,4326,29726
10306:17,16811,122045,654,616,29,650,8,84,518
10313:3233,3824,5928,39583,21010,616,58,302,296,7956
10317:16692,54523,45848,45268,57630,30967,94961,14569,15000,76890
10335:32315,110095,98283,22472,102318,88198,69200,106204,18152,83186
10339:40202,78088,654,616,182,101019,58,5039,98175,29
10342:115991,17431,17,17909,85443,616,654,302,8,29
10346:51326,8384,8167,7742,238,104057,225,2414,564,10003
10359:58170,966,1957,11223,302,654,285,58,84,616
10364:45291,116484,27090,17,81,564,364,32,826,26735
10366:105311,10293,108272,654,58,40366,26045,84,76,29
10371:67392,60171,94511,114129,44368,1099,32623,3550,76,72363
10377:54641,654,36285,66305,17453,17,29826,50969,62680,61147
10378:168,463,8860,2153,18935,719,984,2318,66083,5738
10387:48539,8,669,17,11008,7680,5048,98,10492,53529
10388:92537,568,123296,15382,54757,38454,17,819,68320,96208
10392:17,669,866,302,76,224,654,58,81,616
10408:840,112598,67509,93087,90185,112552,14793,10541,2548,6754
10420:123245,54179,42504,30937,62293,110596,2213,45320,20899,17
10427:61213,12351,9711,16597,3039,616,4996,6,65647,92663
10439:25406,61009,4363,71879,44040,84,95152,95683,35274,29
10445:17,84,518,302,84037,616,654,65081,7961,69552
10454:94440,4296,74831,116650,116654,101885,109082,10742,70467,45557
10471:94673,22965,88115,104912,89288,83108,109491,11209,17,5270
10478:99227,27220,43830,68193,108766,96507,93972,35026,17,104601
10479:68370,70299,107930,47699,62290,30754,30598,921,23863,27322
10480:108232,35532,17,117689,113161,58,302,654,63488,3533
10488:302,654,84,58,616,29,866,301,8,76
10502:56632,41101,58923,22678,11241,28760,75062,60935,33264,87614
10513:67507,124,88499,99256,107696,63405,78930,35083,93766,182
10523:27327,30549,57631,100015,61789,114765,107412,37156,67040,92869
10543:74504,102138,65932,90832,39567,13631,3052,55035,32447,62389
10554:17,669,866,302,76,224,654,58,81,616
10563:72247,121083,70171,3179,92771,899,302,378,84,1119
10564:311,51952,8066,121326,2675,79687,111840,114580,2829,32780
10570:303,8109,69439,74353,17,58,616,650,29,84
10573:17,669,866,302,76,224,654,58,81,616
10580:106820,49405,116177,74188,96269,113992,19871,24686,115960,119796
10636:49612,109402,39700,61790,27676,302,654,616,84,29
10655:17,35566,75602,81202,37730,92672,54810,110215,54302,107020
10691:42681,16706,104892,17,518,616,58,364,542,103
10693:17,39807,75056,40127,110123,95932,46608,92463,302,654
10698:107592,302,42359,17,654,58,1239,31542,32691,29
10707:17,669,866,302,76,224,654,58,81,616
10710:10012,42999,449,58734,58,616,76,8,650,70
10726:103120,69494,22655,98,219,2215,650,33807,1760,1885
10747:17,669,866,302,76,224,654,58,81,616
10758:8110,91338,55972,73255,26684,24856,27112,97262,23709,97861
10770:93487,67725,28004,58565,64363,79712,104626,7334,106245,7622
10779:17,669,866,302,76,224,654,58,81,616
10794:616,42524,302,20564,34692,85550,79091,100900,86666,3991
10801:80636,40740,78944,47447,65139,56415,74518,57917,74574,33346
10807:110810,74362,70704,74364,66091,60825,17,9724,14322,1119
10820:118147,40808,16898,75971,24861,55954,98789,35982,69952,38085
10842:17,669,866,302,76,224,654,58,81,616
10843:17,302,103960,654,41498,19517,101577,87150,106363,8
10844:104581,2848,2265,31633,811,41447,2370,21681,104583,74752
10845:34052,18891,10770,65611,47404,83090,5545,13408,116451,13667
10854:84874,66774,3492,93438,49520,37242,13566,31113,78928,54897
10858:5226,73603,35189,87658,87766,17,8,84,1535,616
10871:9909,59255,120554,64994,57153,15964,65619,101231,41518,11682
10892:9318,17,6,65,1703,674,11861,1649,1891,1979
10905:17,669,866,302,76,224,654,58,81,616
10908:73993,98557,110744,108218,31244,76658,93734,117517,81233,17
10913:80710,22926,12869,20118,12306,44697,16851,41081,99231,24701
10920:302,67148,616,1476,4410,654,58,39824,8,24469
10955:11779,34760,70783,7206,8641,24585,62978,30462,31126,17
10956:302,84,709,518,96,9439,27125,654,20631,616
10968:17,616,58,8055,54483,13925,1345,93375,99650,49759
10991:34544,81,120548,117931,17,18115,29043,91879,107100,43645
10999:74719,63754,17,40394,92949,54031,409,109243,116391,564
11000:4616,40278,14251,83539,48478,117021,38538,107992,23451,110007
11022:244,64388,30476,110818,31700,61518,51459,302,654,14234
11034:17,58,654,29,56660,84,76,8,190,356
11037:51077,32403,36864,90657,118007,110156,8867,9435,17486,69662
11047:50033,22358,18295,53867,5035,106175,80362,104650,111264,48178
11055:17,669,866,302,76,224,654,58,81,616
11099:17,302,97,654,81331,58,616,30787,42626,46242
11105:77123,43064,9252,88963,302,654,899,8,650,616
11110:25232,88697,73387,44883,10016,117023,111088,29001,112322,121459
11118:13660,1991,2904,14612,3137,27788,9790,6475,1077,1651
11132:54827,115839,1091,698,29001,112322,121459,102662,54534,42564
11134:47469,43593,22339,17,4976,9425,79927,17398,6383,14703
11135:17,302,654,616,65,58,84,8,76,518
11149:3142,302,654,327,2202,19222,111217,46176,98841,931
11150:58411,64027,13138,45136,61847,5975,8443,76253,5319,30936
11193:40477,49767,36541,76,59746,26360,429,17,87249,32827
11211:4906,6901,46620,1651,9662,4146,8783,10692,6299,2528
11222:12126,50516,40020,77642,109642,97513,84530,51445,73901,112160
11228:86264,23852,441,94804,16721,59750,58552,68482,9520,12131
11240:17,669,866,302,76,224,654,58,81,616
11259:17,669,866,302,76,224,654,58,81,616
11264:91327,113720,17,38587,1550,654,1023,29,58,616
11273:58,616,84,29,1102,76,650,301,866,138
11278:16105,29858,75826,85796,120288,70756,68839,37952,302,654
11279:118856,2405,107060,19000,13926,35846,58982,32758,3132,40644
11280:17,669,866,302,76,224,654,58,81,616
11287:518,2162,6450,302,495,654,899,8,616,58
11332:168,31188,9752,33019,508,986,23773,2139,1097,6545
11360:17,669,866,302,76,224,654,58,81,616
11363:70676,34960,118290,121772,79246,91852,17,80629,5439,89687
11378:12336,25863,1823,32240,15465,21907,11392,86622,96394,3196
11388:901,190,16804,91560,8526,43418,4267,34115,23839,51943
11394:23035,13003,112040,112373,106696,8968,43687,95134,82531,119704
11404:122215,45867,57015,78725,17,302,236,76,654,616
11414:16572,68335,4910,110690,61872,45472,59564,73182,107829,100694
11418:37101,1352,76,1527,6024,108237,49789,4825,984,49332
11419:1545,86254,84408,90326,2329,77878,113597,13563,1865,89703
11426:80208,49173,111313,5970,112723,25915,49961,24143,28421,33118
11427:58760,56161,12332,76,25910,3054,4575,1398,20356,45095
11428:1963,4847,17,70029,101122,96196,91275,4334,302,84
11431:17,669,866,302,76,224,654,58,81,616
11437:1902,88667,117308,94804,16721,59750,61810,73909,95593,73888
11439:94391,10293,108272,36819,40366,26045,51704,14835,113803,93409
11444:518,63271,33084,118213,17,104522,654,616,8,58
11458:483,17800,58,24893,1196,4083,6346,3057,658,9716
11462:58382,2567,87246,92862,29491,59038,116137,109687,27999,61473
11463:58,76,29,542,866,354,289,101,301,15
11484:34601,87284,79075,56277,93882,58,17,616,654,302
11507:23184,17,302,98113,47829,67731,56823,42298,27576,64405
11510:190,86844,76863,96705,109214,17,19606,73361,111758,39198
11511:2520,33229,76547,13400,56430,108903,12158,98937,44717,986
11525:86390,4635,80965,11147,50498,96743,59570,82218,57745,73740
11529:29,85991,17,37343,19862,30624,45923,17367,22976,30836
11535:2265,106819,40,616,100858,19963,9311,42419,302,3366
11537:866,17,13083,3378,10178,22713,40356,186,77977,38292
11538:34247,13270,20156,85071,17,298,49008,12079,82038,69828
11540:106074,99909,86550,78881,97649,24363,74679,4600,19065,1477
11552:302,654,58,616,29,84,650,76,866,8
11554:16997,19635,30887,68488,110120,50798,93317,96443,112601,47724
11558:97596,24914,80372,51409,57314,94607,1539,17,508,168
11569:28419,69365,394,616,29,78929,650,8,76,542
11584:82156,15543,17,302,654,76,650,8,29,564
11586:118760,24209,29714,25940,24467,121696,88258,55062,92288,98179
11603:84686,17480,17,57530,12544,302,616,654,58,4704
11606:25271,20733,72012,60408,654,58,650,84,29,518
11614:4719,37507,5598,4699,9354,13335,17145,20490,6289,4372
11616:3231,103582,76841,117075,42719,100721,56586,17,101,58
11651:15664,7441,51288,34360,107371,22016,24692,17,45046,91872
11657:40457,36785,17,76822,84,1058,20954,43414,8975,518
11660:17,84,58,616,650,8,354,138,866,76
11670:8,510,7843,12607,1603,26642,17,302,182,1245
11676:22710,101951,57304,2241,262,780,39988,226,107992,23451
11685:17,45538,21567,82727,13102,58368,62382,302,1044,616
11699:17,669,866,302,76,224,654,58,81,616
11700:90120,10011,118617,103852,28131,25828,42737,10931,123015,115909
11716:302,654,84,58,866,29,616,354,1102,76
11719:80219,87914,82572,99918,49308,1455,17,14496,51553,29681
